Unique Id; Longitude; Latitude
1103;20.808489;-20.897517
1104;16.492033;-25.068629
1105;15.517363;-23.717313
1106;11.829597;-38.25744
1107;20.057619;-114.164116
1108;20.055798;-114.032534
1109;24.693429;-124.427434
1110;25.276636;-124.999839
1111;28.688983;-128.612162
1112;23.410248;-120.000968
1113;30.0;-120.0
1114;21.750934;-114.882962
1115;21.777327;-114.961358
1116;24.94519;-125.3346
1117;26.112905;-130.001092
1118;26.120582;-130.032245
1119;26.83432;-133.350882
1120;28.169805;-140.914681
1121;28.206785;-141.161117
1122;28.742786;-145.247271
1123;28.748576;-145.296874
1124;29.120341;-148.93473
1125;29.213068;-150.041641
1126;29.286789;-150.921674
1127;29.589837;-156.570235
1128;29.643419;-159.622524
1129;29.648357;-159.90379
1130;29.65643;-160.36368
1131;29.345143;-170.000184
1132;29.008631;-174.094574
1133;21.395106;-109.832585
1134;22.49999;-109.699997
1135;19.34108;-107.206219
1136;18.749981;-104.699997
1137;14.017481;-103.772997
1138;13.916275;-103.664736
1139;27.554445;-117.411135
1140;19.888187;-65.4776
1141;19.855393;-66.289809
1142;19.850753;-66.404718
1143;19.847956;-66.473979
1144;19.842966;-66.597567
1145;19.841714;-66.628571
1146;19.839502;-66.68335
1147;19.833939;-66.821134
1148;19.819069;-67.189419
1149;19.799505;-67.673949
1150;19.750053;-68.898697
1151;15.664183;-55.500507
1152;20.059798;-55.678395
1153;21.877831;-61.771397
1154;23.300684;-63.113612
1155;24.926382;-64.647175
1156;27.242956;-67.081383
1157;28.271345;-68.170039
1158;29.033526;-68.976887
1159;22.771688;-60.000776
1160;24.914201;-60.001376
1161;26.158073;-60.001076
1162;29.576691;-60.000119
1163;22.388476;-57.746667
1164;25.046966;-55.238587
1165;25.427033;-54.840643
1166;17.412924;-53.330041
1167;12.756321;-58.96341
1168;12.617818;-59.124013
1169;13.620186;-50.000594
1170;24.30905;-174.107468
1171;27.620764;-177.578481
1172;28.221788;-178.208416
1173;21.125139;-158.211293
1174;21.143655;-157.970089
1175;21.157252;-157.792954
1176;21.158152;-157.781231
1177;17.54434;-172.592712
1178;15.05544;-175.116302
1179;12.53891;-177.581863
1180;10.00001;-180.0
1181;15.00107;-170.000793
1182;17.348402;-167.20825
1183;14.953147;-164.773787
1184;13.490746;-163.207936
1185;10.0;-160.0
1186;25.001671;-170.001404
1187;25.432844;-170.001283
1188;25.909805;-170.001149
1189;24.11783;-166.115151
1190;24.431791;-165.818954
1191;20.000009;-154.588534
1192;16.45089;-153.701418
1193;21.155043;-151.089585
1194;21.329059;-151.253739
1195;23.327467;-153.138893
1196;23.390429;-153.198286
1197;23.852975;-153.63462
1198;23.866435;-153.647316
1199;24.489583;-154.23515
1200;24.72681;-154.458933
1201;24.938271;-154.65841
1202;27.046636;-156.873572
1203;20.063177;-134.565122
1204;20.050781;-133.669453
1205;20.043537;-133.145989
1206;20.551157;-139.48002
1207;20.655648;-139.381438
1208;26.178585;-130.001073
1209;5.940824;-43.280147
1210;4.493872;-44.441041
1211;4.078529;-44.769975
1212;2.021505;-46.399048
1213;-1e-05;-48.0
1214;2.174135;-40.000118
1215;1.147337;-40.000062
1216;-2e-05;-40.0
1217;5.057177;-34.999907
1218;1.261588;-31.243623
1219;0.889288;-30.876627
1220;-1e-05;-30.0
1221;10.023146;-46.847288
1222;10.028806;-36.076411
1223;12.306183;-26.831016
1224;13.931191;-24.524491
1225;10.200941;-27.693656
1226;10.319495;-26.332867
1227;7.288647;-32.762127
1228;1.01966;-38.994816
1229;0.713694;-39.296432
1230;5.00269;-30.000271
1231;4.431503;-30.00024
1232;2.733523;-30.000148
1233;8.43818;-28.406529
1234;7.677284;-27.630218
1235;4.649237;-24.595058
1236;-2e-05;-20.0
1237;20.00001;69.999977
1238;20.063258;63.154049
1239;17.911576;67.795002
1240;16.678662;66.529525
1241;14.904664;64.73595
1242;10.866991;60.825747
1243;18.432673;69.999728
1244;13.765711;69.999383
1245;10.0;69.999992
1246;18.99999;122.999977
1247;21.217798;124.535486
1248;23.703474;132.206951
1249;26.910049;134.247606
1250;14.785492;129.999226
1251;16.035383;134.123102
1252;15.170352;135.000211
1253;20.041558;136.996612
1254;18.066956;141.576138
1255;14.433973;144.178779
1256;18.741329;138.671082
1257;16.75839;136.610383
1258;17.707613;139.999629
1259;17.662719;139.999622
1260;17.824923;151.913062
1261;16.054374;153.470314
1262;14.765257;154.5994
1263;10.00924;158.741609
1264;9.338794;159.325442
1265;8.564243;159.99993
1266;4.760274;163.323773
1267;0.553373;166.547333
1268;-2.951432;168.383713
1269;-7.384893;170.736168
1270;-8.25775;171.199646
1271;-8.625775;171.402002
1272;-9.773141;172.032871
1273;-12.595117;173.584509
1274;-13.30243;173.973419
1275;-13.35035;174.001481
1276;-14.68151;174.781006
1277;13.77617;145.016083
1278;17.673848;140.043024
1279;16.66881;149.999466
1280;15.068888;149.999202
1281;10.00001;150.000015
1282;17.966454;152.147323
1283;16.191822;153.964479
1284;15.170347;155.000216
1285;18.049841;161.192566
1286;14.429565;163.398871
1287;16.969498;156.824435
1288;40.591093;-73.820729
1289;40.539335;-73.015443
1290;40.45377;-71.758672
1291;40.440052;-71.557181
1292;40.421869;-71.29012
1293;-30.000019;40.0
1294;-26.000019;43.0
1295;37.826665;-32.355001
1296;35.385709;-35.000017
1297;31.108475;-38.980409
1298;37.923989;-30.000872
1299;33.359725;-30.00141
1300;40.099527;-25.336047
1301;42.340272;-34.863476
1302;42.618583;-52.539843
1303;42.613002;-52.613021
1304;41.530446;-62.794724
1305;41.222804;-64.633045
1306;40.435944;-68.782983
1307;40.430121;-68.813692
1308;40.413727;-68.900154
1309;40.412373;-68.907294
1310;40.311691;-69.438296
1311;39.449497;-21.458795
1312;38.0;-25.299999
1313;38.272699;-13.755603
1314;37.417333;-11.138686
1315;36.799999;-9.25001
1316;39.104029;-13.196203
1317;42.719487;-10.591089
1318;48.725039;-13.147741
1319;49.927541;-12.05135
1320;50.224757;-11.780361
1321;39.327093;-20.72914
1322;37.877285;-22.300149
1323;37.852663;-22.326829
1324;36.888646;-23.371436
1325;36.434262;-23.863806
1326;34.09226;-26.235877
1327;39.204831;-20.000336
1328;37.783231;-20.000936
1329;37.672525;-20.000982
1330;35.027844;-20.002099
1331;34.891291;-20.002063
1332;49.999981;-160.0
1333;53.791809;-156.381791
1334;56.678407;-152.972126
1335;50.3734;-162.794143
1336;50.751456;-165.622987
1337;51.079951;-168.08098
1338;48.950811;-153.455472
1339;48.569801;-151.590308
1340;48.245154;-150.001055
1341;47.633111;-147.483981
1342;44.111771;-136.328682
1343;43.485827;-134.700104
1344;43.439864;-134.594014
1345;42.494212;-132.411289
1346;41.40762;-130.000835
1347;41.349164;-129.882021
1348;40.925879;-129.021682
1349;38.302427;-123.998754
1350;38.290835;-123.977611
1351;38.280987;-123.959649
1352;38.273025;-123.945128
1353;48.106344;-162.10566
1354;41.851411;-168.346906
1355;41.396958;-168.752676
1356;42.470244;-160.001492
1357;41.7488;-160.001061
1358;45.401749;-155.113065
1359;44.62143;-154.334832
1360;42.496692;-152.341868
1361;41.399406;-151.312634
1362;49.999981;-153.214998
1363;53.471899;-150.843645
1364;56.055059;-151.580382
1365;57.082167;-151.878659
1366;53.385132;-149.695704
1367;59.241298;-149.05335
1368;59.361085;-149.039417
1369;59.446718;-149.029457
1370;44.81966;-135.696624
1371;43.961058;-133.920273
1372;43.916367;-133.834186
1373;42.852427;-131.784767
1374;41.926475;-130.001148
1375;41.586518;-129.346305
1376;41.24298;-128.686634
1377;38.466829;-124.152452
1378;38.291116;-123.865466
1379;38.191831;-123.703309
1380;38.131431;-123.60466
1381;46.429875;-153.969826
1382;42.552278;-157.721123
1383;41.715279;-158.468462
1384;42.412459;-150.00145
1385;41.312887;-150.000789
1386;-3e-05;69.999992
1387;-9.741871;69.999992
1388;-10.00002;69.999977
1389;-1.5e-05;77.693033
1390;-2e-05;80.000008
1391;5.05716;65.000083
1392;6.323485;69.999802
1393;8.582788;69.999919
1394;2.155706;80.694218
1395;-40.0;9.99999
1396;-40.000031;19.99999
1397;0.939068;78.360174
1398;4.0;73.000008
1399;-10.00001;80.000008
1400;-5.057195;84.999922
1401;-1e-05;86.112387
1402;6.69999;94.000031
1403;-1.40001;99.899986
1404;-1.112078;88.903729
1405;-1.112094;88.903712
1406;-1.549056;90.000077
1407;-1.549091;90.000077
1408;-2.54316;92.507065
1409;-2.543176;92.507081
1410;-5.403983;95.347687
1411;-2.00002;141.0
1412;-2e-05;136.0
1413;5.057167;135.000091
1414;5.057177;145.000081
1415;-5.00002;155.800003
1416;-28.455435;12.05944
1417;-26.537563;10.329551
1418;-23.063281;7.223549
1419;-17.795278;2.55855
1420;-14.888766;0.000792
1421;-12.344922;-2.233351
1422;-10.031286;-4.259846
1423;-6.50237;-6.449344
1424;-2e-05;-9.99999
1425;-10.00001;-20.0
1426;-12.935379;-22.80655
1427;-15.170372;-25.000203
1428;-20.00001;-30.0
1429;-14.844727;-19.999215
1430;-20.000031;-19.99999
1431;-15.170363;-15.000212
1432;-10.021912;-27.01865
1433;-10.00001;-30.0
1434;-10.01863;-12.535589
1435;-10.00002;-10.0
1436;-5.057207;-25.000075
1437;-3.28154;-19.99983
1438;-15.170377;-5.000207
1439;-11.39666;-11.330194
1440;-16.967422;-16.82229
1441;-12.913657;-9.999528
1442;-35.000019;22.0
1443;-5.057197;-5.000075
1444;-3.0586;5.577731
1445;41.647689;-141.54516
1446;52.348286;-141.1714
1447;59.51101;-146.030898
1448;52.066307;-139.325453
1449;53.369785;-138.899935
1450;57.722571;-137.210622
1451;57.997576;-137.100968
1452;40.097614;-54.573539
1453;40.035325;-58.344053
1454;39.999981;-60.0
1455;36.486045;-46.192325
1456;36.456228;-46.240683
1457;34.008602;-50.001691
1458;32.44219;-52.246242
1459;30.087035;-55.346205
1460;27.936486;-57.950984
1461;25.604745;-60.61891
1462;20.154271;-66.320745
1463;20.032021;-66.441145
1464;19.967196;-66.504989
1465;19.865001;-66.605637
1466;19.802598;-66.667096
1467;19.714294;-66.754063
1468;19.531425;-66.934164
1469;19.405855;-67.057834
1470;19.365951;-67.097134
1471;19.128391;-67.331099
1472;40.959453;-37.894129
1473;36.830421;-43.434522
1474;35.385707;-45.000008
1475;37.288251;-40.001145
1476;30.805658;-40.00034
1477;37.521197;-37.314013
1478;32.792521;-32.568464
1479;37.958923;-68.020133
1480;37.827413;-68.414836
1481;37.419255;-69.639842
1482;37.40287;-69.689017
1483;37.362307;-69.810758
1484;37.309378;-69.969616
1485;37.201637;-70.292978
1486;37.174724;-70.373752
1487;37.163896;-70.406251
1488;36.989681;-70.92912
1489;36.79584;-71.510896
1490;36.612249;-72.061907
1491;36.439272;-72.581063
1492;36.354673;-72.834971
1493;36.149921;-73.449492
1494;36.02364;-73.8285
1495;35.826473;-74.420257
1496;35.820196;-74.439097
1497;35.706415;-74.780588
1498;35.604622;-75.0861
1499;40.268031;-66.667051
1500;40.291673;-68.762622
1501;40.292697;-68.853427
1502;40.293645;-68.937433
1503;40.294975;-69.055342
1504;40.299749;-69.478524
1505;41.804612;-63.295368
1506;42.300011;-64.199997
1507;39.236226;-60.502752
1508;38.74958;-60.823092
1509;33.029706;-64.370235
1510;32.29998;-64.800003
1511;39.340595;-60.00028
1512;39.176293;-60.00035
1513;33.339721;-60.001416
1514;39.472768;-59.428717
1515;39.461786;-59.416817
1516;35.385713;-55.000021
1517;34.838914;-54.450665
1518;40.58746;-50.587479
1519;42.59634;-52.596359
1520;44.999981;-55.0
1521;34.499839;-55.860988
1522;35.756086;-50.001791
1523;36.465627;-46.170201
1524;30.623638;-40.5736
1525;41.632713;-154.850156
1526;41.739823;-160.413904
1527;41.346256;-169.524379
1528;41.306599;-170.127991
1529;40.75798;-175.111862
1530;39.999981;-180.0
1531;40.012147;-139.429994
1532;40.076018;-136.437503
1533;40.052238;-132.447939
1534;40.045181;-132.117375
1535;41.296552;-130.000768
1536;43.839956;-130.002304
1537;44.691566;-130.002818
1538;46.122582;-130.002329
1539;46.220796;-130.002269
1540;42.204837;-127.670337
1541;42.43842;-127.423534
1542;44.633965;-125.103724
1543;37.984438;-123.778082
1544;39.608893;-130.000151
1545;37.490533;-130.00105
1546;35.613171;-130.001846
1547;35.461932;-130.001911
1548;35.363651;-130.001952
1549;31.485346;-130.000625
1550;31.338997;-130.000564
1551;39.491991;-129.449532
1552;36.65878;-126.379492
1553;36.570602;-126.283944
1554;36.120433;-125.796145
1555;35.092889;-124.684252
1556;33.002323;-122.761426
1557;32.872326;-122.64186
1558;32.459521;-122.262177
1559;40.104266;-155.113696
1560;41.272883;-138.863456
1561;47.579413;-132.691568
1562;41.189322;-138.265582
1563;44.978758;-132.140104
1564;45.64657;-130.891982
1565;48.267246;-125.50233
1566;39.904304;-139.576356
1567;39.418619;-137.425808
1568;38.822671;-134.818023
1569;36.492052;-126.936661
1570;36.430874;-126.748902
1571;35.593478;-124.341658
1572;-36.158076;34.163128
1573;-36.949211;40.001295
1574;-37.274837;42.952997
1575;-37.563081;47.359356
1576;-37.735883;50.000961
1577;-37.73602;52.453277
1578;-37.714398;57.523349
1579;-37.596736;60.001011
1580;-37.386301;62.832209
1581;-37.080573;66.836509
1582;-36.621646;70.001421
1583;-35.992103;74.342949
1584;-35.786972;75.434805
1585;-34.796575;80.002027
1586;-34.241241;82.56295
1587;-33.935092;83.619378
1588;-32.844131;87.383951
1589;39.773211;-139.754273
1590;38.667066;-138.555662
1591;37.416681;-137.200753
1592;34.080747;-133.753323
1593;34.021477;-133.698808
1594;31.201869;-131.105442
1595;31.086329;-130.999173
1596;39.854563;-139.643863
1597;39.127556;-137.86338
1598;38.271551;-135.766973
1599;35.526418;-129.819309
1600;35.470025;-129.70065
1601;33.382335;-125.794448
1602;32.684281;-124.507501
1603;32.568142;-124.312479
1604;32.108991;-123.541462
1605;40.106709;175.000412
1606;40.106709;-174.999588
1607;34.652428;-174.279118
1608;34.32571;-174.540558
1609;41.72744;-169.389712
1610;35.002048;-170.002106
1611;42.439059;-160.580244
1612;44.859599;164.183224
1613;46.741016;161.88172
1614;48.041321;160.281379
1615;48.10988;160.194183
1616;48.963643;159.108343
1617;50.700001;156.899994
1618;45.750309;174.269379
1619;47.681659;176.089692
1620;51.299992;179.5
1621;46.31279;171.279404
1622;49.804832;172.179513
1623;50.483901;172.35455
1624;52.599991;172.899994
1625;34.254669;-179.201843
1626;43.642948;-176.726105
1627;47.178471;-173.037598
1628;45.652969;179.771103
1629;46.372059;176.939011
1630;50.315711;174.381424
1631;50.68783;174.140092
1632;41.29958;-172.988739
1633;42.521028;-154.69699
1634;41.138427;-137.901432
1635;40.732149;-135.451103
1636;40.09594;-132.363699
1637;37.930048;-123.740835
1638;35.10231;-174.692902
1639;30.044828;-42.396525
1640;-32.086024;90.000877
1641;-31.56617;91.440498
1642;-30.08329;95.547006
1643;-29.708281;96.58551
1644;-28.79221;98.721457
1645;-28.243645;100.000513
1646;-27.49252;101.751865
1647;-25.698275;105.523969
1648;-22.957576;110.809347
1649;-22.385329;111.83579
1650;-21.910803;112.686953
1651;-21.524897;113.379155
1652;-20.900009;114.500023
1653;23.877378;-21.750314
1654;22.492273;-19.939075
1655;29.503513;-18.907738
1656;28.99999;-17.799999
1657;33.0;-17.0
1658;34.72543;-22.296357
1659;37.879268;-25.189256
1660;28.238306;-19.593972
1661;24.560381;-18.761868
1662;40.163964;147.882076
1663;40.246952;146.810105
1664;40.599979;142.250015
1665;40.822658;148.97168
1666;41.326786;148.341511
1667;43.19997;146.0
1668;41.972362;151.139728
1669;43.806093;152.199334
1670;46.196047;153.687574
1671;47.132304;154.355354
1672;45.462813;158.562494
1673;47.012513;158.070555
1674;47.444873;157.933306
1675;48.445107;157.615791
1676;48.800358;168.213802
1677;50.154196;169.785753
1678;28.195813;-69.798862
1679;26.155552;-69.571406
1680;23.599874;-69.297132
1681;22.009334;-69.133061
1682;20.802667;-69.008588
1683;19.750595;-68.900063
1684;30.280984;-69.364727
1685;30.577878;-68.693484
1686;31.091981;-67.531153
1687;31.708977;-66.136196
1688;30.231004;-69.349076
1689;30.472813;-68.667706
1690;30.885275;-67.505469
1691;31.453451;-65.904459
1692;32.038827;-64.254984
1693;32.318883;-63.465839
1694;37.878335;-25.08887
1695;37.228308;-14.458372
1696;36.881426;-11.900316
1697;30.013448;-69.280948
1698;30.026962;-68.55832
1699;30.048597;-67.401509
1700;30.08723;-64.663359
1701;30.010123;-60.541612
1702;29.755734;-60.2238
1703;27.48322;-62.305993
1704;22.583343;-66.572176
1705;22.21008;-66.878842
1706;22.016448;-67.037927
1707;21.717043;-67.283913
1708;21.537645;-67.431303
1709;21.288101;-67.636324
1710;20.7868;-68.048184
1711;20.350328;-68.406782
1712;19.75043;-68.899648
1713;30.632728;-61.320503
1714;21.315727;-114.698208
1715;16.1008;-111.967515
1716;16.074614;-111.954489
1717;3.930682;-106.117181
1718;2.174966;-105.304205
1719;-2e-05;-104.300036
1720;-1.851151;-103.444112
1721;-2.966887;-102.927289
1722;-9.80732;-100.196605
1723;-10.00095;-100.126617
1724;-10.096645;-100.092028
1725;-10.34384;-99.999944
1726;-17.444123;-97.305638
1727;-20.051671;-96.269008
1728;-24.419033;-94.169015
1729;-29.076401;-89.999739
1730;-29.573835;-89.548869
1731;-30.015956;-89.148135
1732;-35.00887;-84.607218
1733;-40.000031;-80.0
1734;30.040519;-127.833174
1735;30.033679;-70.592445
1736;30.088764;-71.561422
1737;30.091375;-71.607348
1738;30.093412;-71.643189
1739;30.11061;-71.945717
1740;30.159761;-72.810307
1741;30.175412;-73.085617
1742;30.219506;-73.861266
1743;30.226166;-73.978421
1744;30.237805;-74.183162
1745;30.264064;-74.645068
1746;30.264628;-74.654997
1747;30.302298;-75.317638
1748;30.337436;-76.935531
1749;30.340715;-77.159044
1750;30.341934;-77.242163
1751;30.350447;-77.822526
1752;30.351412;-77.888312
1753;30.357976;-78.33577
1754;30.361545;-78.579103
1755;30.361714;-78.590617
1756;30.371531;-79.259885
1757;30.383956;-80.106905
1758;30.384048;-80.113164
1759;30.384061;-80.114072
1760;30.384145;-80.119826
1761;30.385803;-80.232815
1762;30.202155;-70.666623
1763;30.460605;-71.518887
1764;30.472152;-71.556964
1765;30.546483;-71.802078
1766;30.559891;-71.84629
1767;30.830401;-72.738322
1768;30.91838;-73.028441
1769;30.930917;-73.06978
1770;31.169385;-73.856151
1771;31.281527;-74.22595
1772;31.439723;-74.747616
1773;31.440018;-74.748587
1774;31.821019;-76.207977
1775;31.985261;-76.843039
1776;32.008685;-76.933611
1777;32.031223;-77.020757
1778;32.170962;-77.561079
1779;32.310798;-78.101772
1780;32.5107;-78.874718
1781;30.418126;-70.761713
1782;30.788217;-71.43592
1783;30.81217;-71.479555
1784;30.963683;-71.755571
1785;31.168826;-72.129287
1786;31.370057;-72.495877
1787;31.463322;-72.665781
1788;31.632241;-72.973505
1789;32.112508;-73.851073
1790;32.322663;-74.268633
1791;32.613154;-74.845815
1792;32.620551;-74.86051
1793;32.91407;-75.443709
1794;33.296755;-76.204071
1795;33.350439;-76.310737
1796;33.712299;-77.029723
1797;31.233656;-71.120782
1798;31.407818;-71.279009
1799;31.464975;-71.330936
1800;31.740318;-71.581087
1801;31.911098;-71.73624
1802;32.769245;-72.516104
1803;33.13541;-72.850338
1804;34.219323;-73.83973
1805;34.366379;-73.973962
1806;34.598635;-74.185964
1807;34.805169;-74.374488
1808;35.399717;-74.917189
1809;35.58597;-75.0872
1810;31.999664;-69.902929
1811;33.260438;-69.841726
1812;34.035662;-69.804094
1813;34.928067;-69.760773
1814;35.663904;-69.725053
1815;36.537855;-69.682628
1816;37.081082;-69.656258
1817;37.161752;-69.652342
1818;37.603945;-69.630876
1819;38.144492;-69.604636
1820;38.780811;-69.573747
1821;39.928056;-69.518055
1822;40.293277;-69.500326
1823;29.804517;-70.491548
1824;29.501776;-71.252801
1825;29.288261;-71.789689
1826;29.272168;-71.830156
1827;29.149063;-72.139707
1828;28.8283;-72.946277
1829;28.728607;-73.196957
1830;28.523984;-73.711488
1831;28.461405;-73.868845
1832;28.366007;-74.108726
1833;28.224071;-74.465629
1834;28.212266;-74.493233
1835;28.079449;-74.792357
1836;27.52979;-76.030272
1837;27.338313;-76.461507
1838;27.170238;-76.840039
1839;27.097832;-77.003107
1840;26.853997;-77.552259
1841;26.794415;-77.686448
1842;26.778227;-77.722906
1843;30.880544;-127.349007
1844;32.912344;-120.609569
1845;33.49366;-118.488018
1846;33.510617;-118.426131
1847;33.581875;-118.166073
1848;33.596932;-118.111121
1849;33.188654;-120.667403
1850;33.341552;-120.699405
1851;32.975652;-118.429507
1852;33.511532;-118.146679
1853;33.585949;-118.107403
1854;28.693302;-117.491148
1855;28.007187;-116.173811
1856;27.49999;-115.199997
1857;21.952485;-157.869568
1858;21.223885;-157.684524
1859;2.689911;-107.347307
1860;1.487166;-108.533952
1861;3.288297;-100.000176
1862;4.990865;-94.933739
1863;4.434678;-94.382339
1864;2.547651;-92.511557
1865;-3e-05;-90.0
1866;12.998676;-59.790063
1867;10.550863;-55.546846
1868;7.800353;-50.90855
1869;2.917509;-42.878246
1870;4.682816;-145.371482
1871;0.575795;-141.814455
1872;-1.5e-05;-141.329227
1873;-0.72697;-140.716631
1874;-1.577479;-139.999918
1875;-4.615537;-137.396092
1876;-6.130467;-136.076369
1877;-10.019678;-132.678268
1878;-11.475011;-131.404815
1879;-12.07892;-130.876427
1880;-13.081204;-129.999496
1881;-16.845506;-126.698662
1882;-20.053511;-123.8651
1883;-22.13001;-122.009468
1884;-24.321585;-119.998781
1885;-26.949165;-116.770555
1886;-30.054584;-112.917541
1887;-31.378565;-111.268003
1888;-32.380134;-109.998994
1889;-35.871938;-105.52682
1890;-39.908393;-100.099265
1891;-39.977466;-99.99999
1892;-39.987149;-99.986075
1893;-40.000714;-99.966579
1894;-44.177524;-93.730006
1895;-46.441293;-89.997854
1896;-47.733968;-87.480249
1897;-50.000011;-82.878146
1898;-50.835447;-80.716132
1899;-51.10699;-79.999051
1900;-53.000019;-75.0
1901;5.05716;-154.999902
1902;-2e-05;-160.000015
1903;-3e-05;-150.0
1904;5.057172;-144.999904
1905;1.459759;-141.438966
1906;10.031592;64.303191
1907;-2e-05;129.999985
1908;8.0;127.0
1909;13.489899;144.78615
1910;-14.265104;-154.109346
1911;-10.00002;-150.0
1912;-17.39999;-149.699997
1913;-24.856172;-144.581383
1914;-25.276669;-135.000156
1915;-16.011593;-144.147237
1916;-14.444998;-145.714806
1917;-12.611407;-147.511154
1918;-14.877622;-139.999211
1919;-10.0;-140.0
1920;-15.170363;-135.000201
1921;-12.600126;-132.478083
1922;-10.00002;-129.999985
1923;-25.276661;-125.000155
1924;-13.80798;-136.338876
1925;-11.787367;-129.999701
1926;-15.170372;-125.00019
1927;-10.00001;-120.0
1928;-25.276677;-115.000162
1929;-30.000019;-110.0
1930;-25.084961;-174.797226
1931;-30.00001;-180.0
1932;-26.764111;-169.999091
1933;-30.00001;-170.0
1934;-24.947443;-165.332975
1935;-25.276659;-165.000167
1936;-15.170377;-165.000196
1937;-24.51057;-164.255356
1938;-22.626932;-159.99927
1939;-21.814441;-158.288416
1940;-24.812227;-155.460528
1941;-15.090948;104.624221
1942;-24.021114;96.206412
1943;-25.276656;94.999843
1944;-26.396507;100.001021
1945;-29.99999;100.00003
1946;-20.002631;90.1879
1947;-20.00263;90.187781
1948;-15.170371;94.999783
1949;-13.883468;93.735073
1950;-13.883466;93.735071
1951;-24.799999;153.399979
1952;-19.176629;156.042368
1953;-16.699989;146.0
1954;-20.900009;163.5
1955;-24.963613;160.001393
1956;-25.470987;160.001271
1957;-23.590118;163.38663
1958;-24.217987;163.978913
1959;-24.722239;164.454584
1960;-25.422386;165.1541
1961;-17.26822;162.872728
1962;-20.00001;80.000008
1963;-21.409571;80.000403
1964;-30.00001;80.000008
1965;-20.957705;80.903425
1966;-25.27666;84.999849
1967;-20.000031;69.999992
1968;-20.037965;82.741462
1969;-15.170365;74.999801
1970;-12.813851;80.00045
1971;-15.879417;84.280853
1972;-15.170355;84.999792
1973;-19.535501;89.509501
1974;-19.535456;89.509454
1975;-17.548145;87.410982
1976;-17.548133;87.410969
1977;-19.876679;90.000012
1978;-19.876437;90.000012
1979;-16.097883;90.000618
1980;-16.09787;90.000618
1981;-19.927815;90.076247
1982;-19.927769;90.076296
1983;-23.5;113.0
1984;-26.876472;106.725797
1985;-34.53302;115.13298
1986;-22.787406;0.000786
1987;-27.123984;0.000816
1988;-30.000019;1e-05
1989;-25.29923;5.023735
1990;-21.62923;-1.537034
1991;-24.677155;-4.4125
1992;-25.276668;-5.000159
1993;-30.00001;-9.99999
1994;-20.049815;-3.598465
1995;-25.776367;64.470896
1996;-28.9535;61.107772
1997;-30.00001;60.0
1998;-25.809186;70.001176
1999;-30.000019;69.999992
2000;-24.181694;73.944672
2001;-25.27667;74.999845
2002;-14.90175;64.732675
2003;-14.827911;64.660335
2004;-11.663865;78.415286
2005;-22.543279;77.600643
2006;-30.00001;-30.0
2007;-30.000019;-40.0
2008;-30.00001;-20.0
2009;-25.276653;-25.000165
2010;-35.385743;-24.999976
2011;-40.000031;-30.00001
2012;-40.000031;-20.0
2013;-35.385734;-14.999967
2014;-40.000031;-9.99999
2015;-25.276676;-15.000158
2016;-20.843912;-10.796151
2017;-35.385748;-4.999961
2018;-40.000031;0.0
2019;-21.343435;-9.999621
2020;-14.821271;5.878103
2021;-9.00002;12.0
2022;13.495329;144.806943
2023;5.057167;155.000091
2024;6.792314;164.764194
2025;19.411324;167.428017
2026;19.44029;167.451535
2027;5.56028;176.524124
2028;3.439051;174.895675
2029;9.61537;173.191452
2030;12.36654;176.924149
2031;14.73884;173.820343
2032;17.11702;170.681671
2033;19.443094;167.575954
2034;19.446561;167.571324
2035;5.00037;-180.0
2036;-2e-05;-180.0
2037;7.51668;-177.46637
2038;5.057167;-174.999909
2039;5.01899;-174.961624
2040;2.51185;-172.476044
2041;1.033799;-171.019073
2042;-2e-05;-170.0
2043;10.03671;-174.999741
2044;20.568111;-158.377321
2045;21.097965;-157.75121
2046;21.100136;-157.748644
2047;7.51688;-172.533264
2048;5.01925;-175.037933
2049;2.51201;-177.523682
2050;5.00037;-170.000244
2051;2.697968;-170.000132
2052;7.242159;-167.191073
2053;5.057167;-164.999909
2054;10.033513;-165.435189
2055;21.072174;-157.690281
2056;21.166609;-157.670016
2057;4.617927;-154.56401
2058;-1.7e-05;-158.407844
2059;-0.877039;-159.135487
2060;-1.91892;-159.99991
2061;-6.348037;-163.705599
2062;-9.531201;-166.418437
2063;-10.023206;-166.843354
2064;-11.744355;-168.338866
2065;18.546033;-155.464585
2066;18.656189;-155.557287
2067;19.172263;-155.991589
2068;19.322281;-156.117836
2069;19.367851;-156.156186
2070;19.412517;-156.193774
2071;19.501477;-156.268638
2072;19.565981;-156.322921
2073;19.811058;-156.529166
2074;19.822144;-156.538496
2075;21.074;-157.591995
2076;21.166667;-157.669978
2077;7.346269;67.29563
2078;5.454296;72.272856
2079;4.467462;74.82267
2080;2.610484;79.547636
2081;-0.0677;86.282242
2082;-2.93043;93.483704
2083;-4.200451;96.716038
2084;-5.454018;99.947003
2085;11.083456;59.89401
2086;15.64495;59.444981
2087;6.223884;56.170099
2088;16.551419;62.607071
2089;9.69998;75.300003
2090;8.365199;70.817397
2091;8.881627;68.859032
2092;-3.464073;-32.507316
2093;-5.25002;-33.799999
2094;2.552567;-27.041887
2095;-7.933774;-29.999888
2096;-1.3e-05;-31.29927
2097;-1.3e-05;-31.738417
2098;-2e-05;-38.138357
2099;-2e-05;-38.149798
2100;-2e-05;-23.960847
2101;-1.806374;-21.780704
2102;-8.796455;-28.772133
