,Longitude,Latitude
3750,44.0,49.0
3751,44.0,50.0
3752,44.0,51.0
3753,44.0,52.0
3754,44.0,53.0
3755,44.0,54.0
3756,44.0,56.0
3757,44.0,58.0
3758,45.0,-25.0
3759,45.0,-24.0
3760,45.0,-23.0
3761,45.0,-22.0
3762,45.0,-21.0
3763,45.0,-18.0
3764,45.0,2.0
3765,45.0,3.0
3766,45.0,4.0
3767,45.0,5.0
3768,45.0,6.0
3769,45.0,7.0
3770,45.0,8.0
3771,45.0,9.0
3772,45.0,10.0
3773,45.0,13.0
3774,45.0,15.0
3775,45.0,16.0
3776,45.0,17.0
3777,45.0,20.0
3778,45.0,24.0
3779,45.0,25.0
3780,45.0,26.0
3781,45.0,31.0
3782,45.0,32.0
3783,45.0,33.0
3784,45.0,34.0
3785,45.0,35.0
3786,45.0,36.0
3787,45.0,37.0
3788,45.0,38.0
3789,45.0,39.0
3790,45.0,42.0
3791,45.0,43.0
3792,45.0,44.0
3793,45.0,45.0
3794,45.0,47.0
3795,45.0,48.0
3796,45.0,49.0
3797,45.0,50.0
3798,45.0,51.0
3799,45.0,52.0
3800,45.0,53.0
3801,45.0,54.0
3802,45.0,55.0
3803,45.0,56.0
3804,45.0,57.0
3805,46.0,-25.0
3806,46.0,-23.0
3807,46.0,-20.0
3808,46.0,-19.0
3809,46.0,-18.0
3810,46.0,-16.0
3811,46.0,3.0
3812,46.0,5.0
3813,46.0,6.0
3814,46.0,7.0
3815,46.0,8.0
3816,46.0,9.0
3817,46.0,15.0
3818,46.0,21.0
3819,46.0,22.0
3820,46.0,24.0
3821,46.0,25.0
3822,46.0,26.0
3823,46.0,31.0
3824,46.0,32.0
3825,46.0,33.0
3826,46.0,34.0
3827,46.0,36.0
3828,46.0,37.0
3829,46.0,38.0
3830,46.0,39.0
3831,46.0,41.0
3832,46.0,44.0
3833,46.0,45.0
3834,46.0,46.0
3835,46.0,48.0
3836,46.0,50.0
3837,46.0,52.0
3838,46.0,54.0
3839,46.0,55.0
3840,46.0,56.0
3841,47.0,-24.0
3842,47.0,-23.0
3843,47.0,-21.0
3844,47.0,-20.0
3845,47.0,-19.0
3846,47.0,-18.0
3847,47.0,-17.0
3848,47.0,-16.0
3849,47.0,6.0
3850,47.0,7.0
3851,47.0,8.0
3852,47.0,9.0
3853,47.0,10.0
3854,47.0,14.0
3855,47.0,15.0
3856,47.0,17.0
3857,47.0,23.0
3858,47.0,24.0
3859,47.0,25.0
3860,47.0,27.0
3861,47.0,29.0
3862,47.0,31.0
3863,47.0,32.0
3864,47.0,33.0
3865,47.0,34.0
3866,47.0,36.0
3867,47.0,37.0
3868,47.0,38.0
3869,47.0,39.0
3870,47.0,40.0
3871,47.0,41.0
3872,47.0,43.0
3873,47.0,44.0
3874,47.0,45.0
3875,47.0,46.0
3876,47.0,49.0
3877,47.0,50.0
3878,47.0,51.0
3879,47.0,52.0
3880,47.0,54.0
3881,47.0,56.0
3882,47.0,57.0
3883,47.0,58.0
3884,47.0,59.0
3885,48.0,-22.0
3886,48.0,-21.0
3887,48.0,-20.0
3888,48.0,-19.0
3889,48.0,-18.0
3890,48.0,-17.0
3891,48.0,-16.0
3892,48.0,-15.0
3893,48.0,-14.0
3894,48.0,5.0
3895,48.0,6.0
3896,48.0,7.0
3897,48.0,8.0
3898,48.0,9.0
3899,48.0,10.0
3900,48.0,15.0
3901,48.0,16.0
3902,48.0,24.0
3903,48.0,25.0
3904,48.0,29.0
3905,48.0,31.0
3906,48.0,32.0
3907,48.0,33.0
3908,48.0,34.0
3909,48.0,35.0
3910,48.0,36.0
3911,48.0,37.0
3912,48.0,38.0
3913,48.0,39.0
3914,48.0,40.0
3915,48.0,42.0
3916,48.0,46.0
3917,48.0,47.0
3918,48.0,49.0
3919,48.0,50.0
3920,48.0,51.0
3921,48.0,52.0
3922,48.0,53.0
3923,48.0,54.0
3924,48.0,55.0
3925,48.0,56.0
3926,48.0,57.0
3927,49.0,-19.0
3928,49.0,-18.0
3929,49.0,-17.0
3930,49.0,-13.0
3931,49.0,7.0
3932,49.0,8.0
3933,49.0,9.0
3934,49.0,10.0
3935,49.0,15.0
3936,49.0,24.0
3937,49.0,26.0
3938,49.0,27.0
3939,49.0,31.0
3940,49.0,32.0
3941,49.0,33.0
3942,49.0,34.0
3943,49.0,35.0
3944,49.0,36.0
3945,49.0,40.0
3946,49.0,41.0
3947,49.0,49.0
3948,49.0,50.0
3949,49.0,51.0
3950,49.0,52.0
3951,49.0,53.0
3952,49.0,54.0
3953,49.0,55.0
3954,49.0,56.0
3955,49.0,57.0
3956,49.0,58.0
3957,49.0,59.0
3958,50.0,-14.0
3959,50.0,9.0
3960,50.0,11.0
3961,50.0,15.0
3962,50.0,31.0
3963,50.0,32.0
3964,50.0,34.0
3965,50.0,35.0
3966,50.0,36.0
3967,50.0,49.0
3968,50.0,50.0
3969,50.0,51.0
3970,50.0,52.0
3971,50.0,53.0
3972,50.0,54.0
3973,50.0,55.0
3974,50.0,56.0
3975,50.0,57.0
3976,50.0,58.0
3977,50.0,59.0
3978,51.0,11.0
3979,51.0,19.0
3980,51.0,25.0
3981,51.0,29.0
3982,51.0,30.0
3983,51.0,33.0
3984,51.0,34.0
3985,51.0,35.0
3986,51.0,36.0
3987,51.0,44.0
3988,51.0,47.0
3989,51.0,48.0
3990,51.0,50.0
3991,51.0,51.0
3992,51.0,52.0
3993,51.0,53.0
3994,51.0,54.0
3995,51.0,56.0
3996,51.0,57.0
3997,51.0,59.0
3998,52.0,16.0
3999,52.0,28.0
4000,52.0,29.0
4001,52.0,30.0
4002,52.0,31.0
4003,52.0,32.0
4004,52.0,33.0
4005,52.0,34.0
4006,52.0,43.0
4007,52.0,44.0
4008,52.0,45.0
4009,52.0,47.0
4010,52.0,49.0
4011,52.0,50.0
4012,52.0,51.0
4013,52.0,52.0
4014,52.0,54.0
4015,52.0,55.0
4016,52.0,56.0
4017,52.0,57.0
4018,52.0,58.0
4019,53.0,17.0
4020,53.0,24.0
4021,53.0,28.0
4022,53.0,29.0
4023,53.0,30.0
4024,53.0,31.0
4025,53.0,33.0
4026,53.0,44.0
4027,53.0,45.0
4028,53.0,47.0
4029,53.0,48.0
4030,53.0,49.0
4031,53.0,51.0
4032,53.0,52.0
4033,53.0,53.0
4034,53.0,54.0
4035,53.0,55.0
4036,53.0,56.0
4037,53.0,57.0
4038,53.0,58.0
4039,54.0,17.0
4040,54.0,27.0
4041,54.0,28.0
4042,54.0,29.0
4043,54.0,30.0
4044,54.0,32.0
4045,54.0,36.0
4046,54.0,38.0
4047,54.0,39.0
4048,54.0,43.0
4049,54.0,45.0
4050,54.0,47.0
4051,54.0,49.0
4052,54.0,50.0
4053,54.0,51.0
4054,54.0,52.0
4055,54.0,53.0
4056,54.0,54.0
4057,54.0,55.0
4058,54.0,57.0
4059,54.0,58.0
4060,55.0,18.0
4061,55.0,24.0
4062,55.0,25.0
4063,55.0,27.0
4064,55.0,28.0
4065,55.0,29.0
4066,55.0,30.0
4067,55.0,33.0
4068,55.0,34.0
4069,55.0,37.0
4070,55.0,38.0
4071,55.0,43.0
4072,55.0,44.0
4073,55.0,48.0
4074,55.0,49.0
4075,55.0,50.0
4076,55.0,51.0
4077,55.0,52.0
4078,55.0,53.0
4079,55.0,54.0
4080,55.0,55.0
4081,55.0,56.0
4082,55.0,57.0
4083,55.0,58.0
4084,55.0,59.0
4085,56.0,20.0
4086,56.0,22.0
4087,56.0,24.0
4088,56.0,25.0
4089,56.0,29.0
4090,56.0,30.0
4091,56.0,31.0
4092,56.0,32.0
4093,56.0,34.0
4094,56.0,37.0
4095,56.0,38.0
4096,56.0,40.0
4097,56.0,48.0
4098,56.0,50.0
4099,56.0,51.0
4100,56.0,52.0
4101,56.0,53.0
4102,56.0,54.0
4103,56.0,55.0
4104,56.0,56.0
4105,56.0,57.0
4106,56.0,58.0
4107,57.0,23.0
4108,57.0,24.0
4109,57.0,27.0
4110,57.0,28.0
4111,57.0,29.0
4112,57.0,30.0
4113,57.0,31.0
4114,57.0,33.0
4115,57.0,37.0
4116,57.0,38.0
4117,57.0,48.0
4118,57.0,49.0
4119,57.0,50.0
4120,57.0,51.0
4121,57.0,52.0
4122,57.0,54.0
4123,57.0,55.0
4124,57.0,56.0
4125,57.0,57.0
4126,57.0,58.0
4127,58.0,23.0
4128,58.0,27.0
4129,58.0,28.0
4130,58.0,30.0
4131,58.0,34.0
4132,58.0,35.0
4133,58.0,36.0
4134,58.0,37.0
4135,58.0,38.0
4136,58.0,44.0
4137,58.0,45.0
4138,58.0,49.0
4139,58.0,50.0
4140,58.0,51.0
4141,58.0,52.0
4142,58.0,53.0
4143,58.0,54.0
4144,58.0,55.0
4145,58.0,56.0
4146,58.0,57.0
4147,59.0,22.0
4148,59.0,26.0
4149,59.0,27.0
4150,59.0,28.0
4151,59.0,29.0
4152,59.0,32.0
4153,59.0,33.0
4154,59.0,34.0
4155,59.0,35.0
4156,59.0,36.0
4157,59.0,37.0
4158,59.0,38.0
4159,59.0,42.0
4160,59.0,43.0
4161,59.0,44.0
4162,59.0,46.0
4163,59.0,47.0
4164,59.0,48.0
4165,59.0,50.0
4166,59.0,51.0
4167,59.0,52.0
4168,59.0,53.0
4169,59.0,54.0
4170,59.0,56.0
4171,60.0,26.0
4172,60.0,27.0
4173,60.0,28.0
4174,60.0,30.0
4175,60.0,32.0
4176,60.0,33.0
4177,60.0,34.0
4178,60.0,35.0
4179,60.0,36.0
4180,60.0,37.0
4181,60.0,42.0
4182,60.0,43.0
4183,60.0,50.0
4184,60.0,51.0
4185,60.0,52.0
4186,60.0,53.0
4187,60.0,54.0
4188,60.0,56.0
4189,60.0,58.0
4190,61.0,26.0
4191,61.0,27.0
4192,61.0,28.0
4193,61.0,29.0
4194,61.0,30.0
4195,61.0,35.0
4196,61.0,36.0
4197,61.0,37.0
4198,61.0,40.0
4199,61.0,42.0
4200,61.0,44.0
4201,61.0,46.0
4202,61.0,47.0
4203,61.0,51.0
4204,61.0,52.0
4205,61.0,53.0
4206,61.0,54.0
4207,61.0,55.0
4208,61.0,56.0
4209,62.0,26.0
4210,62.0,27.0
4211,62.0,28.0
4212,62.0,31.0
4213,62.0,32.0
4214,62.0,33.0
4215,62.0,34.0
4216,62.0,35.0
4217,62.0,38.0
4218,62.0,41.0
4219,62.0,43.0
4220,62.0,46.0
4221,62.0,47.0
4222,62.0,50.0
4223,62.0,51.0
4224,62.0,52.0
4225,62.0,53.0
4226,62.0,54.0
4227,62.0,55.0
4228,62.0,56.0
4229,62.0,57.0
4230,62.0,58.0
4231,63.0,26.0
4232,63.0,27.0
4233,63.0,29.0
4234,63.0,32.0
4235,63.0,33.0
4236,63.0,35.0
4237,63.0,36.0
4238,63.0,42.0
4239,63.0,45.0
4240,63.0,46.0
4241,63.0,53.0
4242,63.0,54.0
4243,63.0,56.0
4244,63.0,57.0
4245,64.0,26.0
4246,64.0,27.0
4247,64.0,31.0
4248,64.0,34.0
4249,64.0,35.0
4250,64.0,39.0
4251,64.0,40.0
4252,64.0,45.0
4253,64.0,50.0
4254,64.0,52.0
4255,64.0,53.0
4256,64.0,54.0
4257,64.0,55.0
4258,64.0,56.0
4259,64.0,57.0
4260,64.0,58.0
4261,64.0,59.0
4262,65.0,27.0
4263,65.0,32.0
4264,65.0,33.0
4265,65.0,35.0
4266,65.0,36.0
4267,65.0,37.0
4268,65.0,38.0
4269,65.0,39.0
4270,65.0,40.0
4271,65.0,45.0
4272,65.0,50.0
4273,65.0,51.0
4274,65.0,52.0
4275,65.0,53.0
4276,65.0,54.0
4277,65.0,55.0
4278,65.0,56.0
4279,65.0,57.0
4280,66.0,27.0
4281,66.0,28.0
4282,66.0,31.0
4283,66.0,32.0
4284,66.0,33.0
4285,66.0,36.0
4286,66.0,37.0
4287,66.0,38.0
4288,66.0,39.0
4289,66.0,40.0
4290,66.0,45.0
4291,66.0,47.0
4292,66.0,50.0
4293,66.0,51.0
4294,66.0,52.0
4295,66.0,53.0
4296,66.0,54.0
4297,66.0,55.0
4298,66.0,56.0
4299,66.0,57.0
4300,66.0,58.0
4301,67.0,25.0
4302,67.0,26.0
4303,67.0,28.0
4304,67.0,30.0
4305,67.0,31.0
4306,67.0,32.0
4307,67.0,33.0
4308,67.0,35.0
4309,67.0,36.0
4310,67.0,37.0
4311,67.0,38.0
4312,67.0,39.0
4313,67.0,40.0
4314,67.0,44.0
4315,67.0,45.0
4316,67.0,47.0
4317,67.0,48.0
4318,67.0,50.0
4319,67.0,51.0
4320,67.0,52.0
4321,67.0,53.0
4322,67.0,54.0
4323,67.0,55.0
4324,67.0,56.0
4325,67.0,58.0
4326,68.0,25.0
4327,68.0,26.0
4328,68.0,27.0
4329,68.0,28.0
4330,68.0,29.0
4331,68.0,31.0
4332,68.0,32.0
4333,68.0,33.0
4334,68.0,34.0
4335,68.0,36.0
4336,68.0,37.0
4337,68.0,38.0
4338,68.0,40.0
4339,68.0,41.0
4340,68.0,42.0
4341,68.0,43.0
4342,68.0,45.0
4343,68.0,48.0
4344,68.0,51.0
4345,68.0,52.0
4346,68.0,53.0
4347,68.0,54.0
4348,68.0,55.0
4349,68.0,56.0
4350,68.0,57.0
4351,68.0,58.0
4352,69.0,23.0
4353,69.0,25.0
4354,69.0,26.0
4355,69.0,27.0
4356,69.0,28.0
4357,69.0,30.0
4358,69.0,31.0
4359,69.0,33.0
4360,69.0,34.0
4361,69.0,36.0
4362,69.0,37.0
4363,69.0,40.0
4364,69.0,41.0
4365,69.0,42.0
4366,69.0,43.0
4367,69.0,44.0
4368,69.0,48.0
4369,69.0,51.0
4370,69.0,52.0
4371,69.0,53.0
4372,69.0,54.0
4373,69.0,55.0
4374,69.0,56.0
4375,69.0,57.0
4376,69.0,58.0
4377,70.0,22.0
4378,70.0,23.0
4379,70.0,25.0
4380,70.0,28.0
4381,70.0,29.0
4382,70.0,30.0
4383,70.0,31.0
4384,70.0,32.0
4385,70.0,33.0
4386,70.0,37.0
4387,70.0,38.0
4388,70.0,40.0
4389,70.0,41.0
4390,70.0,42.0
4391,70.0,43.0
4392,70.0,44.0
4393,70.0,48.0
4394,70.0,51.0
4395,70.0,52.0
4396,70.0,53.0
4397,70.0,54.0
4398,70.0,55.0
4399,70.0,56.0
4400,70.0,57.0
4401,70.0,58.0
4402,71.0,21.0
4403,71.0,22.0
4404,71.0,23.0
4405,71.0,24.0
4406,71.0,25.0
4407,71.0,26.0
4408,71.0,27.0
4409,71.0,28.0
4410,71.0,29.0
4411,71.0,30.0
4412,71.0,31.0
4413,71.0,32.0
4414,71.0,33.0
4415,71.0,34.0
4416,71.0,40.0
4417,71.0,41.0
4418,71.0,43.0
4419,71.0,45.0
4420,71.0,48.0
4421,71.0,49.0
4422,71.0,50.0
4423,71.0,51.0
4424,71.0,52.0
4425,71.0,53.0
4426,71.0,54.0
4427,71.0,55.0
4428,71.0,56.0
4429,71.0,57.0
4430,72.0,22.0
4431,72.0,23.0
4432,72.0,24.0
4433,72.0,25.0
4434,72.0,26.0
4435,72.0,27.0
4436,72.0,28.0
4437,72.0,30.0
4438,72.0,31.0
4439,72.0,32.0
4440,72.0,33.0
4441,72.0,37.0
4442,72.0,41.0
4443,72.0,42.0
4444,72.0,43.0
4445,72.0,49.0
4446,72.0,50.0
4447,72.0,51.0
4448,72.0,52.0
4449,72.0,53.0
4450,72.0,54.0
4451,72.0,55.0
4452,72.0,56.0
4453,73.0,20.0
4454,73.0,21.0
4455,73.0,22.0
4456,73.0,23.0
4457,73.0,24.0
4458,73.0,25.0
4459,73.0,26.0
4460,73.0,27.0
4461,73.0,28.0
4462,73.0,29.0
4463,73.0,30.0
4464,73.0,31.0
4465,73.0,32.0
4466,73.0,33.0
4467,73.0,34.0
4468,73.0,41.0
4469,73.0,42.0
4470,73.0,43.0
4471,73.0,48.0
4472,73.0,49.0
4473,73.0,50.0
4474,73.0,51.0
4475,73.0,52.0
4476,73.0,54.0
4477,73.0,55.0
4478,73.0,56.0
4479,73.0,57.0
4480,74.0,16.0
4481,74.0,17.0
4482,74.0,18.0
4483,74.0,19.0
4484,74.0,20.0
4485,74.0,21.0
4486,74.0,22.0
4487,74.0,23.0
4488,74.0,24.0
4489,74.0,25.0
4490,74.0,26.0
4491,74.0,27.0
4492,74.0,28.0
4493,74.0,29.0
4494,74.0,30.0
4495,74.0,31.0
4496,74.0,32.0
4497,74.0,33.0
4498,74.0,36.0
4499,74.0,38.0
4500,74.0,41.0
4501,74.0,43.0
4502,74.0,44.0
4503,74.0,45.0
4504,74.0,49.0
4505,74.0,50.0
4506,74.0,51.0
4507,74.0,52.0
4508,74.0,54.0
4509,74.0,55.0
4510,74.0,56.0
4511,74.0,57.0
4512,75.0,13.0
4513,75.0,14.0
4514,75.0,15.0
4515,75.0,16.0
4516,75.0,17.0
4517,75.0,18.0
4518,75.0,19.0
4519,75.0,20.0
4520,75.0,21.0
4521,75.0,22.0
4522,75.0,23.0
4523,75.0,24.0
4524,75.0,25.0
4525,75.0,26.0
4526,75.0,27.0
4527,75.0,28.0
4528,75.0,29.0
4529,75.0,30.0
4530,75.0,31.0
4531,75.0,32.0
4532,75.0,34.0
4533,75.0,38.0
4534,75.0,39.0
4535,75.0,43.0
4536,75.0,45.0
4537,75.0,46.0
4538,75.0,47.0
4539,75.0,50.0
4540,75.0,51.0
4541,75.0,52.0
4542,75.0,53.0
4543,75.0,54.0
4544,75.0,55.0
4545,75.0,56.0
4546,75.0,57.0
4547,76.0,11.0
4548,76.0,12.0
4549,76.0,13.0
4550,76.0,14.0
4551,76.0,15.0
4552,76.0,16.0
4553,76.0,17.0
4554,76.0,18.0
4555,76.0,19.0
4556,76.0,20.0
4557,76.0,21.0
4558,76.0,22.0
4559,76.0,23.0
4560,76.0,24.0
4561,76.0,25.0
4562,76.0,26.0
4563,76.0,27.0
4564,76.0,28.0
4565,76.0,29.0
4566,76.0,30.0
4567,76.0,31.0
4568,76.0,34.0
4569,76.0,39.0
4570,76.0,40.0
4571,76.0,43.0
4572,76.0,44.0
4573,76.0,45.0
4574,76.0,48.0
4575,76.0,49.0
4576,76.0,50.0
4577,76.0,52.0
4578,76.0,53.0
4579,76.0,54.0
4580,76.0,55.0
4581,76.0,56.0
4582,76.0,57.0
4583,76.0,59.0
4584,77.0,9.0
4585,77.0,12.0
4586,77.0,13.0
4587,77.0,14.0
4588,77.0,15.0
4589,77.0,16.0
4590,77.0,17.0
4591,77.0,18.0
4592,77.0,19.0
4593,77.0,20.0
4594,77.0,21.0
4595,77.0,22.0
4596,77.0,23.0
4597,77.0,24.0
4598,77.0,25.0
4599,77.0,26.0
4600,77.0,27.0
4601,77.0,28.0
4602,77.0,30.0
4603,77.0,31.0
4604,77.0,38.0
4605,77.0,39.0
4606,77.0,42.0
4607,77.0,44.0
4608,77.0,50.0
4609,77.0,51.0
4610,77.0,52.0
4611,77.0,53.0
4612,77.0,54.0
4613,77.0,55.0
4614,77.0,56.0
4615,77.0,57.0
4616,77.0,59.0
4617,78.0,9.0
4618,78.0,10.0
4619,78.0,11.0
4620,78.0,12.0
4621,78.0,13.0
4622,78.0,14.0
4623,78.0,15.0
4624,78.0,16.0
4625,78.0,17.0
4626,78.0,18.0
4627,78.0,19.0
4628,78.0,20.0
4629,78.0,21.0
4630,78.0,22.0
4631,78.0,23.0
4632,78.0,24.0
4633,78.0,25.0
4634,78.0,26.0
4635,78.0,27.0
4636,78.0,28.0
4637,78.0,29.0
4638,78.0,30.0
4639,78.0,39.0
4640,78.0,44.0
4641,78.0,45.0
4642,78.0,48.0
4643,78.0,49.0
4644,78.0,51.0
4645,78.0,52.0
4646,78.0,53.0
4647,78.0,54.0
4648,79.0,10.0
4649,79.0,11.0
4650,79.0,12.0
4651,79.0,13.0
4652,79.0,14.0
4653,79.0,15.0
4654,79.0,17.0
4655,79.0,18.0
4656,79.0,19.0
4657,79.0,20.0
4658,79.0,21.0
4659,79.0,22.0
4660,79.0,23.0
4661,79.0,24.0
4662,79.0,25.0
4663,79.0,26.0
4664,79.0,27.0
4665,79.0,28.0
4666,79.0,29.0
4667,79.0,30.0
4668,79.0,37.0
4669,79.0,40.0
4670,79.0,41.0
4671,79.0,43.0
4672,79.0,46.0
4673,79.0,47.0
4674,79.0,48.0
4675,79.0,49.0
4676,79.0,51.0
4677,79.0,53.0
4678,79.0,54.0
4679,79.0,55.0
4680,79.0,56.0
4681,80.0,7.0
4682,80.0,8.0
4683,80.0,9.0
4684,80.0,14.0
4685,80.0,15.0
4686,80.0,16.0
4687,80.0,17.0
4688,80.0,18.0
4689,80.0,19.0
4690,80.0,20.0
4691,80.0,21.0
4692,80.0,22.0
4693,80.0,23.0
4694,80.0,24.0
4695,80.0,25.0
4696,80.0,26.0
4697,80.0,27.0
4698,80.0,28.0
4699,80.0,29.0
4700,80.0,37.0
4701,80.0,41.0
4702,80.0,43.0
4703,80.0,44.0
4704,80.0,46.0
4705,80.0,47.0
4706,80.0,48.0
4707,80.0,49.0
4708,80.0,50.0
4709,80.0,51.0
4710,80.0,52.0
4711,80.0,53.0
4712,80.0,54.0
4713,80.0,55.0
4714,81.0,7.0
4715,81.0,8.0
4716,81.0,16.0
4717,81.0,17.0
4718,81.0,18.0
4719,81.0,19.0
4720,81.0,20.0
4721,81.0,21.0
4722,81.0,22.0
4723,81.0,23.0
4724,81.0,24.0
4725,81.0,25.0
4726,81.0,26.0
4727,81.0,27.0
4728,81.0,28.0
4729,81.0,37.0
4730,81.0,41.0
4731,81.0,43.0
4732,81.0,44.0
4733,81.0,45.0
4734,81.0,46.0
4735,81.0,47.0
4736,81.0,48.0
4737,81.0,49.0
4738,81.0,50.0
4739,81.0,51.0
4740,81.0,52.0
4741,81.0,53.0
4742,81.0,54.0
4743,81.0,55.0
4744,81.0,59.0
4745,82.0,17.0
4746,82.0,19.0
4747,82.0,20.0
4748,82.0,21.0
4749,82.0,22.0
4750,82.0,23.0
4751,82.0,24.0
4752,82.0,25.0
4753,82.0,26.0
4754,82.0,27.0
4755,82.0,28.0
4756,82.0,37.0
4757,82.0,42.0
4758,82.0,43.0
4759,82.0,44.0
4760,82.0,45.0
4761,82.0,47.0
4762,82.0,48.0
4763,82.0,50.0
4764,82.0,51.0
4765,82.0,52.0
4766,82.0,53.0
4767,82.0,54.0
4768,82.0,55.0
4769,82.0,57.0
4770,82.0,59.0
4771,83.0,18.0
4772,83.0,19.0
4773,83.0,20.0
4774,83.0,21.0
4775,83.0,22.0
4776,83.0,23.0
4777,83.0,24.0
4778,83.0,25.0
4779,83.0,26.0
4780,83.0,27.0
4781,83.0,37.0
4782,83.0,41.0
4783,83.0,42.0
4784,83.0,47.0
4785,83.0,49.0
4786,83.0,52.0
4787,83.0,53.0
4788,83.0,55.0
4789,83.0,58.0
4790,84.0,20.0
4791,84.0,21.0
4792,84.0,22.0
4793,84.0,23.0
4794,84.0,24.0
4795,84.0,25.0
4796,84.0,26.0
4797,84.0,27.0
4798,84.0,28.0
4799,84.0,31.0
4800,84.0,42.0
4801,84.0,43.0
4802,84.0,45.0
4803,84.0,46.0
4804,84.0,47.0
4805,84.0,49.0
4806,84.0,52.0
4807,84.0,53.0
4808,84.0,54.0
4809,84.0,55.0
4810,84.0,56.0
4811,84.0,57.0
4812,84.0,58.0
4813,85.0,20.0
4814,85.0,21.0
4815,85.0,22.0
4816,85.0,23.0
4817,85.0,24.0
4818,85.0,25.0
4819,85.0,26.0
4820,85.0,27.0
4821,85.0,32.0
4822,85.0,43.0
4823,85.0,45.0
4824,85.0,48.0
4825,85.0,50.0
4826,85.0,51.0
4827,85.0,52.0
4828,85.0,53.0
4829,85.0,54.0
4830,85.0,55.0
4831,85.0,56.0
4832,85.0,58.0
4833,86.0,20.0
4834,86.0,21.0
4835,86.0,22.0
4836,86.0,23.0
4837,86.0,24.0
4838,86.0,25.0
4839,86.0,26.0
4840,86.0,27.0
4841,86.0,31.0
4842,86.0,32.0
4843,86.0,43.0
4844,86.0,44.0
4845,86.0,45.0
4846,86.0,47.0
4847,86.0,48.0
4848,86.0,50.0
4849,86.0,51.0
4850,86.0,52.0
4851,86.0,53.0
4852,86.0,55.0
4853,86.0,57.0
4854,86.0,59.0
4855,87.0,22.0
4856,87.0,23.0
4857,87.0,24.0
4858,87.0,25.0
4859,87.0,26.0
4860,87.0,28.0
4861,87.0,30.0
4862,87.0,32.0
4863,87.0,33.0
4864,87.0,39.0
4865,87.0,41.0
4866,87.0,44.0
4867,87.0,48.0
4868,87.0,54.0
4869,87.0,57.0
4870,88.0,22.0
4871,88.0,23.0
4872,88.0,24.0
4873,88.0,25.0
4874,88.0,26.0
4875,88.0,28.0
4876,88.0,30.0
4877,88.0,31.0
4878,88.0,32.0
4879,88.0,33.0
4880,88.0,39.0
4881,88.0,43.0
4882,88.0,44.0
4883,88.0,47.0
4884,88.0,48.0
4885,88.0,54.0
4886,88.0,56.0
4887,89.0,22.0
4888,89.0,23.0
4889,89.0,24.0
4890,89.0,25.0
4891,89.0,26.0
4892,89.0,43.0
4893,89.0,44.0
4894,89.0,45.0
4895,89.0,49.0
4896,89.0,50.0
4897,89.0,55.0
4898,89.0,56.0
4899,90.0,22.0
4900,90.0,23.0
4901,90.0,24.0
4902,90.0,25.0
4903,90.0,26.0
4904,90.0,30.0
4905,90.0,33.0
4906,90.0,43.0
4907,90.0,44.0
4908,90.0,46.0
4909,90.0,47.0
4910,90.0,48.0
4911,90.0,49.0
4912,90.0,50.0
4913,90.0,51.0
4914,90.0,52.0
4915,90.0,53.0
4916,90.0,55.0
4917,90.0,56.0
4918,91.0,23.0
4919,91.0,24.0
4920,91.0,25.0
4921,91.0,26.0
4922,91.0,29.0
4923,91.0,46.0
4924,91.0,49.0
4925,91.0,51.0
4926,91.0,53.0
4927,91.0,54.0
4928,91.0,55.0
4929,91.0,56.0
4930,92.0,23.0
4931,92.0,24.0
4932,92.0,25.0
4933,92.0,26.0
4934,92.0,34.0
4935,92.0,47.0
4936,92.0,49.0
4937,92.0,50.0
4938,92.0,54.0
4939,93.0,13.0
4940,93.0,21.0
4941,93.0,26.0
4942,93.0,34.0
4943,93.0,35.0
4944,93.0,37.0
4945,93.0,40.0
4946,93.0,43.0
4947,93.0,44.0
4948,93.0,47.0
4949,93.0,48.0
4950,93.0,52.0
4951,93.0,54.0
4952,94.0,7.0
4953,94.0,20.0
4954,94.0,22.0
4955,94.0,23.0
4956,94.0,25.0
4957,94.0,27.0
4958,94.0,33.0
4959,94.0,39.0
4960,94.0,40.0
4961,94.0,43.0
4962,94.0,44.0
4963,94.0,47.0
4964,94.0,48.0
4965,94.0,50.0
4966,94.0,52.0
4967,94.0,55.0
4968,94.0,58.0
4969,95.0,16.0
4970,95.0,17.0
4971,95.0,18.0
4972,95.0,19.0
4973,95.0,20.0
4974,95.0,21.0
4975,95.0,22.0
4976,95.0,23.0
4977,95.0,25.0
4978,95.0,27.0
4979,95.0,33.0
4980,95.0,34.0
4981,95.0,35.0
4982,95.0,38.0
4983,95.0,40.0
4984,95.0,41.0
4985,95.0,42.0
4986,95.0,43.0
4987,95.0,44.0
4988,95.0,46.0
4989,95.0,49.0
4990,95.0,51.0
4991,95.0,56.0
4992,96.0,17.0
4993,96.0,18.0
4994,96.0,20.0
4995,96.0,21.0
4996,96.0,22.0
4997,96.0,23.0
4998,96.0,24.0
4999,96.0,35.0
5000,96.0,39.0
5001,96.0,41.0
5002,96.0,42.0
5003,96.0,47.0
5004,96.0,48.0
5005,96.0,49.0
5006,97.0,18.0
5007,97.0,20.0
5008,97.0,21.0
5009,97.0,22.0
5010,97.0,33.0
5011,97.0,34.0
5012,97.0,37.0
5013,97.0,40.0
5014,97.0,45.0
5015,97.0,46.0
5016,97.0,47.0
5017,97.0,49.0
